epoch,accuracy,ce_loss,gamma_embed_weight,kd_embed,kd_logits,loss,val_accuracy,val_ce_loss,val_gamma_embed_weight,val_kd_embed,val_kd_logits,val_loss
19,0.9563565850257874,0.10974454879760742,0.0,0.0,0.0,0.10974454879760742,0.9162660241127014,0.26092782616615295,0.0,0.0,0.0,0.26092782616615295
20,0.958888590335846,0.10177858173847198,0.0,0.0,0.0,0.10177858173847198,0.9155648946762085,0.27853313088417053,0.0,0.0,0.0,0.27853313088417053
21,0.9605876803398132,0.10067958384752274,0.0,0.0,0.0,0.10067958384752274,0.9103565812110901,0.2780460715293884,0.0,0.0,0.0,0.2780460715293884
22,0.9608542323112488,0.09721481055021286,0.0,0.0,0.0,0.09721481055021286,0.91015625,0.2958419919013977,0.0,0.0,0.0,0.2958419919013977
23,0.961154043674469,0.09736331552267075,0.0,0.0,0.0,0.09736331552267075,0.9097555875778198,0.2909028232097626,0.0,0.0,0.0,0.2909028232097626
24,0.9621868133544922,0.09438081830739975,0.0,0.0,0.0,0.09438081830739975,0.9160656929016113,0.2867979407310486,0.0,0.0,0.0,0.2867979407310486
25,0.9631196856498718,0.09290198236703873,0.0,0.0,0.0,0.09290198236703873,0.9140625,0.27463459968566895,0.0,0.0,0.0,0.27463459968566895
26,0.9633861780166626,0.09112285822629929,0.0,0.0,0.0,0.09112285822629929,0.9184695482254028,0.28876355290412903,0.0,0.0,0.0,0.28876355290412903
27,0.9661180973052979,0.08683457225561142,0.0,0.0,0.0,0.08683457225561142,0.9184695482254028,0.25681450963020325,0.0,0.0,0.0,0.25681450963020325
28,0.9677505493164062,0.08363974094390869,0.0,0.0,0.0,0.08363974094390869,0.9161658883094788,0.27008622884750366,0.0,0.0,0.0,0.27008622884750366
29,0.9681503176689148,0.08203612267971039,0.0,0.0,0.0,0.08203612267971039,0.9140625,0.29697859287261963,0.0,0.0,0.0,0.29697859287261963
30,0.9678171873092651,0.07931003719568253,0.0,0.0,0.0,0.07931003719568253,0.9173678159713745,0.28582271933555603,0.0,0.0,0.0,0.28582271933555603
31,0.9688166379928589,0.07856983691453934,0.0,0.0,0.0,0.07856983691453934,0.9172676205635071,0.28719866275787354,0.0,0.0,0.0,0.28719866275787354
32,0.9691164493560791,0.07874535024166107,0.0,0.0,0.0,0.07874535024166107,0.9180688858032227,0.28237682580947876,0.0,0.0,0.0,0.28237682580947876
33,0.9723480939865112,0.07149076461791992,0.0,0.0,0.0,0.07149076461791992,0.9215745329856873,0.28073206543922424,0.0,0.0,0.0,0.28073206543922424
34,0.9693496823310852,0.07916317880153656,0.0,0.0,0.0,0.07916317880153656,0.9184695482254028,0.29255449771881104,0.0,0.0,0.0,0.29255449771881104
35,0.9715818166732788,0.07217444479465485,0.0,0.0,0.0,0.07217444479465485,0.9157652258872986,0.30559977889060974,0.0,0.0,0.0,0.30559977889060974
36,0.9722148180007935,0.07083585113286972,0.0,0.0,0.0,0.07083585113286972,0.9206730723381042,0.27943795919418335,0.0,0.0,0.0,0.27943795919418335
37,0.9727145433425903,0.06794550269842148,0.0,0.0,0.0,0.06794550269842148,0.9193710088729858,0.301138311624527,0.0,0.0,0.0,0.301138311624527
38,0.9736806750297546,0.06425228714942932,0.0,0.0,0.0,0.06425228714942932,0.9230769276618958,0.2920236587524414,0.0,0.0,0.0,0.2920236587524414
39,0.974080502986908,0.06632570177316666,0.0,0.0,0.0,0.06632570177316666,0.9225761294364929,0.28087660670280457,0.0,0.0,0.0,0.28087660670280457
40,0.974513590335846,0.0644860491156578,0.0,0.0,0.0,0.0644860491156578,0.9181690812110901,0.29752466082572937,0.0,0.0,0.0,0.29752466082572937
41,0.975612998008728,0.06485944241285324,0.0,0.0,0.0,0.06485944241285324,0.9221754670143127,0.29198071360588074,0.0,0.0,0.0,0.29198071360588074
42,0.9744469523429871,0.06415437906980515,0.0,0.0,0.0,0.06415437906980515,0.9206730723381042,0.29983648657798767,0.0,0.0,0.0,0.29983648657798767
43,0.974880039691925,0.0632689893245697,0.0,0.0,0.0,0.0632689893245697,0.9176682829856873,0.31556636095046997,0.0,0.0,0.0,0.31556636095046997
44,0.9759795069694519,0.060059066861867905,0.0,0.0,0.0,0.060059066861867905,0.9251803159713745,0.27823328971862793,0.0,0.0,0.0,0.27823328971862793
45,0.9760794043540955,0.060392893850803375,0.0,0.0,0.0,0.060392893850803375,0.9215745329856873,0.3072679936885834,0.0,0.0,0.0,0.3072679936885834
46,0.9750799536705017,0.06269002705812454,0.0,0.0,0.0,0.06269002705812454,0.9247796535491943,0.29065167903900146,0.0,0.0,0.0,0.29065167903900146
47,0.9763126373291016,0.05873434618115425,0.0,0.0,0.0,0.05873434618115425,0.9201722741127014,0.3252888321876526,0.0,0.0,0.0,0.3252888321876526
48,0.9753798246383667,0.06257997453212738,0.0,0.0,0.0,0.06257997453212738,0.9225761294364929,0.29878658056259155,0.0,0.0,0.0,0.29878658056259155
49,0.9775453209877014,0.05671484395861626,0.0,0.0,0.0,0.05671484395861626,0.9269831776618958,0.29551881551742554,0.0,0.0,0.0,0.29551881551742554
50,0.9775453209877014,0.056051500141620636,0.0,0.0,0.0,0.056051500141620636,0.920973539352417,0.29541441798210144,0.0,0.0,0.0,0.29541441798210144
